id,last_login,total_purchases,total_time_spent,number_of_posts,likes_given,payment_method
U3816,8/6/2024,12.12,55.44,945.0,367.0,Credit Card
U3817,1/19/2024,21.28,242.23,290.0,2607.0,Bank Transfer
U3818,4/10/2024,20.21,62.7,366.0,3215.0,PayPal
U3819,8/28/2024,45.74,173.03,657.0,1931.0,PayPal
U3820,10/1/2024,11.01,444.85,982.0,3584.0,Bank Transfer
U3821,11/28/2024,40.66,232.57,915.0,2333.0,Credit Card
U3822,11/5/2024,30.28,484.4,926.0,4812.0,Credit Card
U3823,5/23/2024,49.91,323.01,667.0,372.0,Credit Card
U3824,12/28/2023,48.97,73.8,659.0,3286.0,Bank Transfer
U3825,8/18/2024,24.6,235.93,586.0,1667.0,PayPal
U3826,6/8/2024,44.58,308.93,898.0,418.0,PayPal
U3827,10/26/2024,37.41,88.18,997.0,2173.0,PayPal
U3828,2/24/2024,45.78,171.37,600.0,2706.0,PayPal
U3829,5/8/2024,27.0,63.48,280.0,655.0,Credit Card
U3830,5/10/2024,34.16,191.7,443.0,4794.0,PayPal
U3831,9/25/2024,24.9,74.52,99.0,4452.0,Credit Card
U3832,6/28/2024,12.42,278.91,28.0,732.0,Bank Transfer
U3833,8/8/2024,48.93,426.47,306.0,3769.0,PayPal
U3834,11/3/2024,47.73,258.45,70.0,4301.0,Bank Transfer
U3835,7/5/2024,33.8,328.51,845.0,4632.0,Bank Transfer
U3836,2/4/2024,24.23,404.62,109.0,3455.0,Credit Card
U3837,9/13/2024,24.37,245.38,899.0,1418.0,Credit Card
U3838,1/13/2024,25.1,25.08,247.0,4605.0,PayPal
U3839,5/10/2024,31.94,418.81,214.0,1384.0,Bank Transfer
U3840,12/16/2023,16.77,253.21,701.0,653.0,Credit Card
U3841,12/2/2024,30.9,292.17,646.0,1521.0,Credit Card
U3842,10/4/2024,13.28,146.47,36.0,4089.0,PayPal
U3843,2/4/2024,38.85,221.27,616.0,760.0,PayPal
U3844,6/3/2024,29.71,152.35,105.0,287.0,Credit Card
U3845,5/30/2024,15.53,486.99,962.0,3013.0,PayPal
U3846,3/13/2024,21.55,223.56,62.0,4282.0,PayPal
U3847,2/28/2024,46.88,392.56,449.0,2869.0,PayPal
U3848,5/8/2024,25.88,136.28,911.0,1800.0,Credit Card
U3849,12/18/2023,48.8,32.67,145.0,4656.0,Bank Transfer
U3850,5/1/2024,16.03,386.38,369.0,1025.0,Credit Card
U3851,5/2/2024,13.3,399.39,840.0,2020.0,Bank Transfer
U3852,9/16/2024,27.43,271.18,721.0,4130.0,Bank Transfer
U3853,8/23/2024,12.64,473.78,388.0,4767.0,Bank Transfer
U3854,10/10/2024,29.93,279.47,715.0,4324.0,PayPal
U3855,11/7/2024,49.45,96.1,173.0,1081.0,Credit Card
U3856,4/21/2024,13.85,399.43,406.0,3157.0,Bank Transfer
U3857,10/25/2024,40.23,133.1,642.0,407.0,Credit Card
U3858,5/4/2024,30.68,390.04,461.0,1656.0,Bank Transfer
U3859,2/3/2024,38.61,227.35,659.0,4208.0,PayPal
U3860,12/18/2023,12.81,467.74,480.0,3864.0,PayPal
U3861,9/24/2024,27.96,456.19,248.0,2775.0,Bank Transfer
U3862,11/18/2024,21.65,386.18,433.0,4685.0,PayPal
U3863,10/27/2024,44.89,499.9,437.0,4773.0,Bank Transfer
U3864,3/18/2024,44.67,303.45,580.0,3937.0,PayPal
U3865,1/14/2024,40.48,419.55,747.0,626.0,Credit Card
U3866,11/18/2024,37.09,265.42,583.0,2813.0,Bank Transfer
U3867,8/15/2024,27.91,282.67,742.0,1878.0,PayPal
U3868,2/7/2024,37.92,86.13,125.0,1496.0,Bank Transfer
U3869,9/15/2024,21.48,64.78,256.0,485.0,Bank Transfer
U3870,5/29/2024,34.03,474.88,406.0,1173.0,Credit Card
U3871,10/18/2024,32.58,189.61,849.0,2290.0,PayPal
U3872,2/16/2024,20.5,23.38,680.0,506.0,Bank Transfer
U3873,1/6/2024,17.6,190.2,952.0,2338.0,PayPal
U3874,6/28/2024,26.33,179.44,313.0,2459.0,Bank Transfer
U3875,9/14/2024,16.88,145.29,758.0,194.0,PayPal
U3876,6/10/2024,33.09,344.54,444.0,4684.0,Bank Transfer
U3877,2/19/2024,41.53,458.98,698.0,3799.0,Credit Card
U3878,10/5/2024,12.3,490.11,837.0,2473.0,PayPal
U3879,1/25/2024,48.54,286.79,60.0,872.0,Credit Card
U3880,4/24/2024,21.15,482.16,533.0,1002.0,Credit Card
U3881,11/27/2024,44.34,243.41,931.0,2754.0,Bank Transfer
U3882,3/22/2024,25.11,126.71,859.0,156.0,Credit Card
U3883,1/3/2024,13.47,80.25,961.0,4297.0,Bank Transfer
U3884,12/12/2023,32.2,357.27,958.0,1948.0,Credit Card
U3885,8/25/2024,31.68,238.31,119.0,3712.0,PayPal
U3886,12/19/2023,19.76,71.35,700.0,1432.0,Credit Card
U3887,9/28/2024,32.84,174.92,291.0,247.0,Credit Card
U3888,2/2/2024,11.42,325.62,716.0,3034.0,Credit Card
U3889,7/28/2024,28.45,247.23,741.0,505.0,PayPal
U3890,4/18/2024,40.0,28.75,269.0,421.0,Credit Card
U3891,11/7/2024,23.01,66.53,936.0,302.0,Credit Card
U3892,1/25/2024,40.63,232.11,771.0,120.0,Credit Card
U3893,3/31/2024,14.95,316.65,58.0,2502.0,Bank Transfer
U3894,3/11/2024,47.13,385.33,951.0,3536.0,PayPal
U3895,4/9/2024,30.42,113.29,789.0,213.0,PayPal
U3896,11/27/2024,15.48,75.72,467.0,3023.0,Bank Transfer
U3897,2/17/2024,45.22,357.94,749.0,3445.0,PayPal
U3898,1/17/2024,35.11,134.25,855.0,894.0,Credit Card
U3899,11/23/2024,10.44,41.47,768.0,4026.0,PayPal
U3900,5/31/2024,32.37,219.82,713.0,4246.0,Bank Transfer
U3901,10/29/2024,16.19,440.3,8.0,841.0,PayPal
U3902,11/23/2024,10.62,276.24,920.0,2685.0,Credit Card
U3903,7/22/2024,16.44,317.63,233.0,189.0,Credit Card
U3904,10/31/2024,15.02,135.38,51.0,204.0,PayPal
U3905,2/17/2024,47.74,496.63,168.0,4925.0,Credit Card
U3906,12/22/2023,42.45,41.34,131.0,3971.0,Credit Card
U3907,2/10/2024,28.39,314.47,997.0,4125.0,Bank Transfer
U3908,3/5/2024,36.3,299.66,200.0,3718.0,Bank Transfer
U3909,10/10/2024,32.99,109.52,782.0,754.0,PayPal
U3910,12/7/2024,24.87,96.52,385.0,2773.0,PayPal
U3911,5/7/2024,48.09,141.41,674.0,2469.0,Bank Transfer
U3912,9/15/2024,46.58,145.91,969.0,1606.0,Bank Transfer
U3913,3/1/2024,44.84,201.14,619.0,2041.0,Credit Card
U3914,1/22/2024,22.63,443.86,138.0,3613.0,Bank Transfer
U3915,1/4/2024,32.82,179.0,993.0,374.0,PayPal
U3916,8/24/2024,25.47,91.67,253.0,2634.0,Bank Transfer
U3917,4/1/2024,11.62,76.92,768.0,167.0,PayPal
U3918,8/26/2024,48.24,48.56,16.0,1243.0,Bank Transfer
U3919,12/25/2023,41.43,58.56,391.0,1272.0,Credit Card
U3920,1/22/2024,18.97,301.23,705.0,3665.0,Credit Card
U3921,12/5/2024,49.62,20.87,223.0,1182.0,PayPal
U3922,7/22/2024,25.17,265.97,45.0,1425.0,Bank Transfer
U3923,12/30/2023,12.92,218.37,382.0,542.0,Credit Card
U3924,3/18/2024,24.03,289.98,616.0,2157.0,Credit Card
U3925,2/16/2024,10.35,392.49,41.0,1946.0,Credit Card
U3926,8/1/2024,16.08,312.05,510.0,2715.0,Credit Card
U3927,3/13/2024,49.24,48.41,704.0,1213.0,Bank Transfer
U3928,2/23/2024,25.11,499.09,986.0,4429.0,Credit Card
U3929,2/29/2024,37.2,311.13,58.0,3563.0,Bank Transfer
U3930,9/24/2024,24.58,443.64,743.0,681.0,Bank Transfer
U3931,1/25/2024,23.47,160.15,131.0,3362.0,Bank Transfer
U3932,8/9/2024,18.92,201.45,842.0,2682.0,Bank Transfer
U3933,1/8/2024,40.25,288.05,310.0,4809.0,Credit Card
U3934,1/7/2024,31.26,44.29,154.0,1533.0,Credit Card
U3935,8/29/2024,48.14,136.61,608.0,521.0,Bank Transfer
U3936,10/31/2024,33.73,73.38,860.0,2860.0,Bank Transfer
U3937,10/10/2024,35.8,449.89,266.0,1118.0,PayPal
U3938,3/31/2024,16.79,139.21,817.0,4227.0,Credit Card
U3939,5/30/2024,23.83,56.53,960.0,171.0,PayPal
U3940,1/28/2024,49.74,115.19,912.0,812.0,Credit Card
U3941,10/20/2024,21.71,174.14,409.0,1333.0,Credit Card
U3942,5/17/2024,47.35,411.04,252.0,719.0,PayPal
U3943,5/29/2024,25.81,248.8,406.0,2339.0,Bank Transfer
U3944,3/31/2024,14.93,267.5,247.0,3853.0,PayPal
U3945,11/24/2024,16.9,450.52,990.0,2423.0,PayPal
U3946,3/25/2024,41.07,101.64,602.0,217.0,Bank Transfer
U3947,3/31/2024,19.33,91.24,493.0,3355.0,PayPal
U3948,8/12/2024,24.96,345.82,503.0,3341.0,PayPal
U3949,1/27/2024,45.9,25.55,958.0,1272.0,Bank Transfer
U3950,1/10/2024,33.35,139.12,289.0,126.0,Bank Transfer
U3951,9/26/2024,45.99,152.86,997.0,1876.0,Bank Transfer
U3952,3/27/2024,32.54,353.13,446.0,3921.0,PayPal
U3953,3/31/2024,15.56,171.8,240.0,4701.0,Bank Transfer
U3954,11/20/2024,13.79,233.88,191.0,1977.0,PayPal
U3955,7/30/2024,30.83,292.14,617.0,2383.0,Credit Card
U3956,2/15/2024,16.74,220.6,960.0,3086.0,Bank Transfer
U3957,10/15/2024,40.26,208.78,146.0,2189.0,PayPal
U3958,11/28/2024,11.72,326.58,778.0,802.0,PayPal
U3959,6/25/2024,19.48,456.42,251.0,461.0,Credit Card
U3960,11/12/2024,39.02,96.82,770.0,4462.0,PayPal
U3961,5/3/2024,45.57,96.92,822.0,3187.0,PayPal
U3962,5/29/2024,20.03,284.74,137.0,3510.0,Bank Transfer
U3963,8/25/2024,38.05,205.51,755.0,3172.0,Credit Card
U3964,6/1/2024,17.8,147.8,262.0,2724.0,PayPal
U3965,12/2/2024,29.95,302.91,564.0,3376.0,Bank Transfer
U3966,2/17/2024,25.07,87.69,257.0,2969.0,Credit Card
U3967,8/9/2024,11.9,216.38,948.0,4732.0,Credit Card
U3968,4/18/2024,22.6,482.07,75.0,475.0,PayPal
U3969,8/19/2024,19.83,187.1,110.0,2332.0,Credit Card
U3970,1/17/2024,25.43,194.37,233.0,4604.0,Bank Transfer
U3971,3/12/2024,37.95,101.64,965.0,1837.0,Bank Transfer
U3972,7/14/2024,39.86,388.03,148.0,1743.0,Bank Transfer
U3973,6/17/2024,40.19,89.33,664.0,1586.0,Credit Card
U3974,8/17/2024,17.26,121.92,253.0,2051.0,Bank Transfer
U3975,5/5/2024,11.91,484.83,343.0,1879.0,Credit Card
U3976,7/19/2024,42.98,411.18,888.0,3315.0,Bank Transfer
U3977,12/20/2023,34.29,472.86,789.0,1415.0,Credit Card
U3978,10/1/2024,41.23,12.06,364.0,4780.0,Bank Transfer
U3979,2/20/2024,19.0,46.08,915.0,3259.0,Bank Transfer
U3980,6/28/2024,34.84,190.61,984.0,4527.0,Credit Card
U3981,4/26/2024,34.28,390.43,15.0,571.0,PayPal
U3982,10/18/2024,25.17,276.56,678.0,918.0,Bank Transfer
U3983,6/5/2024,13.31,17.2,984.0,4358.0,PayPal
U3984,2/21/2024,24.82,456.9,905.0,2779.0,Credit Card
U3985,5/25/2024,49.09,302.44,181.0,2429.0,Credit Card
U3986,8/26/2024,26.54,490.8,326.0,303.0,Bank Transfer
U3987,9/17/2024,42.52,186.49,379.0,1552.0,PayPal
U3988,1/1/2024,22.85,308.24,434.0,840.0,Credit Card
U3989,9/30/2024,34.38,85.06,311.0,2032.0,Credit Card
U3990,8/4/2024,41.9,368.43,990.0,3693.0,PayPal
U3991,4/14/2024,48.92,317.2,252.0,1514.0,PayPal
U3992,4/12/2024,33.02,110.87,878.0,2960.0,PayPal
U3993,10/7/2024,20.54,307.64,816.0,1017.0,PayPal
U3994,9/7/2024,46.17,57.29,194.0,1804.0,Credit Card
U3995,6/16/2024,26.27,180.93,428.0,736.0,Credit Card
U3996,5/24/2024,48.03,211.02,741.0,2680.0,PayPal
U3997,2/11/2024,39.67,479.66,36.0,2528.0,Credit Card
U3998,4/25/2024,49.35,441.98,332.0,4394.0,Credit Card
U3999,2/15/2024,11.13,212.44,378.0,1126.0,Credit Card
U4000,4/11/2024,16.02,72.24,394.0,2613.0,PayPal
U4001,1/2/2024,19.23,159.46,971.0,4102.0,PayPal
U4002,1/26/2024,35.35,167.25,262.0,1671.0,Credit Card
U4003,6/23/2024,33.26,204.67,807.0,37.0,Bank Transfer
U4004,6/3/2024,36.1,466.27,321.0,4443.0,Bank Transfer
U4005,9/14/2024,18.37,469.15,714.0,4701.0,Credit Card
U4006,7/31/2024,33.96,17.29,878.0,4672.0,PayPal
U4007,4/15/2024,11.59,195.72,783.0,1194.0,PayPal
U4008,4/14/2024,20.85,129.66,748.0,2963.0,PayPal
U4009,6/1/2024,22.14,305.03,566.0,3512.0,PayPal
U4010,6/5/2024,48.09,250.99,370.0,4696.0,Credit Card
U4011,7/1/2024,23.96,151.31,762.0,3820.0,Bank Transfer
U4012,8/30/2024,29.72,185.98,108.0,4008.0,Bank Transfer
U4013,12/7/2024,32.08,367.49,205.0,3977.0,Bank Transfer
U4014,1/21/2024,28.9,409.25,985.0,4686.0,PayPal
U4015,6/10/2024,10.7,102.3,688.0,499.0,PayPal
U4016,2/13/2024,40.55,73.67,410.0,2012.0,Credit Card
U4017,1/26/2024,17.0,360.53,484.0,2349.0,PayPal
U4018,2/6/2024,24.35,291.98,631.0,1360.0,Bank Transfer
U4019,8/12/2024,41.85,221.49,527.0,3878.0,Credit Card
U4020,5/8/2024,29.18,278.86,519.0,1613.0,Credit Card
U4021,10/19/2024,18.77,109.0,971.0,575.0,Credit Card
U4022,5/7/2024,22.92,282.68,532.0,3024.0,PayPal
U4023,6/2/2024,20.13,280.52,959.0,1113.0,Credit Card
U4024,4/15/2024,16.64,341.14,225.0,3183.0,Bank Transfer
U4025,12/4/2024,12.71,103.14,229.0,3902.0,Credit Card
U4026,10/7/2024,40.26,292.81,688.0,4548.0,Bank Transfer
U4027,5/9/2024,24.1,498.28,337.0,4191.0,Bank Transfer
U4028,8/13/2024,36.05,250.99,982.0,1976.0,PayPal
U4029,7/10/2024,38.71,139.08,50.0,4299.0,Credit Card
U4030,6/18/2024,28.48,11.39,799.0,2130.0,PayPal
U4031,2/6/2024,12.27,214.18,317.0,3513.0,PayPal
U4032,6/17/2024,29.91,136.27,1000.0,4354.0,PayPal
U4033,9/26/2024,11.4,140.52,160.0,4252.0,PayPal
U4034,5/8/2024,27.71,99.55,498.0,4841.0,Bank Transfer
U4035,1/22/2024,41.85,490.5,500.0,896.0,PayPal
U4036,12/5/2024,16.32,175.05,377.0,158.0,PayPal
U4037,4/22/2024,12.52,168.32,900.0,4442.0,Credit Card
U4038,1/3/2024,38.1,207.78,140.0,3057.0,PayPal
U4039,11/17/2024,19.3,472.98,713.0,4055.0,Bank Transfer
U4040,6/27/2024,29.84,429.03,741.0,189.0,Bank Transfer
U4041,11/6/2024,28.39,353.8,364.0,3249.0,Bank Transfer
U4042,3/17/2024,29.11,175.63,136.0,3456.0,PayPal
U4043,5/27/2024,22.73,200.29,1.0,3068.0,Bank Transfer
U4044,9/12/2024,12.49,186.93,405.0,4520.0,Credit Card
U4045,12/24/2023,15.65,195.01,35.0,4398.0,Bank Transfer
U4046,4/21/2024,25.23,330.01,487.0,3574.0,PayPal
U4047,7/22/2024,11.68,491.97,468.0,2394.0,Bank Transfer
U4048,7/10/2024,49.98,392.82,16.0,4958.0,Bank Transfer
U4049,3/1/2024,13.11,152.96,18.0,2427.0,Credit Card
U4050,12/13/2023,36.54,272.09,601.0,449.0,Credit Card
U4051,1/15/2024,45.25,388.12,985.0,637.0,Bank Transfer
U4052,5/7/2024,20.38,280.31,792.0,4676.0,Bank Transfer
U4053,5/31/2024,32.38,229.91,587.0,1322.0,PayPal
U4054,3/12/2024,46.91,460.0,209.0,3883.0,PayPal
U4055,7/10/2024,14.19,337.01,455.0,2100.0,Bank Transfer
U4056,12/1/2024,12.75,236.5,180.0,2537.0,PayPal
U4057,8/24/2024,24.71,465.79,390.0,3911.0,Credit Card
U4058,6/6/2024,38.51,211.87,727.0,1887.0,PayPal
U4059,1/29/2024,19.41,66.39,139.0,861.0,Bank Transfer
U4060,4/2/2024,11.99,78.37,790.0,2395.0,Credit Card
U4061,1/19/2024,47.44,239.56,39.0,764.0,Bank Transfer
U4062,4/28/2024,41.88,16.77,647.0,3769.0,PayPal
U4063,1/6/2024,46.95,323.85,275.0,3787.0,Bank Transfer
U4064,12/25/2023,33.38,15.57,419.0,3959.0,PayPal
U4065,8/22/2024,14.2,344.1,576.0,2008.0,Credit Card
U4066,2/23/2024,32.83,350.59,766.0,4303.0,PayPal
U4067,9/2/2024,35.64,407.82,838.0,495.0,Credit Card
U4068,2/4/2024,29.76,48.01,881.0,4727.0,PayPal
U4069,12/21/2023,12.45,499.02,228.0,655.0,Bank Transfer
U4070,11/21/2024,38.53,440.8,143.0,2497.0,Credit Card
U4071,10/13/2024,46.62,403.44,99.0,4992.0,Credit Card
U4072,6/18/2024,20.57,475.7,750.0,3786.0,Credit Card
U4073,2/23/2024,33.77,332.27,351.0,1310.0,Credit Card
U4074,12/3/2024,11.11,411.71,599.0,3953.0,Bank Transfer
U4075,4/27/2024,38.5,190.93,472.0,994.0,Credit Card
U4076,4/1/2024,39.48,199.66,431.0,3706.0,Credit Card
U4077,4/23/2024,13.03,339.97,705.0,2431.0,PayPal
U4078,1/30/2024,12.41,113.7,652.0,778.0,Credit Card
U4079,3/22/2024,46.33,68.88,43.0,267.0,PayPal
U4080,8/17/2024,33.08,346.35,407.0,2041.0,PayPal
U4081,2/1/2024,47.31,154.04,40.0,4687.0,Credit Card
U4082,12/4/2024,30.83,52.91,221.0,4870.0,PayPal
U4083,9/1/2024,35.43,289.88,817.0,4608.0,PayPal
U4084,4/14/2024,30.75,488.75,733.0,386.0,PayPal
U4085,9/11/2024,17.58,294.34,751.0,1482.0,PayPal
U4086,9/13/2024,34.65,301.5,838.0,11.0,Bank Transfer
U4087,5/30/2024,41.77,312.96,828.0,3416.0,Bank Transfer
U4088,1/21/2024,32.09,62.13,712.0,4304.0,Bank Transfer
U4089,10/16/2024,49.03,140.13,457.0,2374.0,Credit Card
U4090,7/30/2024,38.41,26.76,729.0,3288.0,PayPal
U4091,7/28/2024,42.32,59.16,60.0,4527.0,Credit Card
U4092,6/21/2024,33.1,157.39,377.0,3159.0,PayPal
U4093,3/29/2024,22.63,184.57,460.0,4285.0,Credit Card
U4094,9/30/2024,15.47,233.58,408.0,451.0,PayPal
U4095,12/24/2023,37.57,325.71,43.0,1.0,Credit Card
U4096,10/24/2024,21.04,26.35,95.0,1488.0,Bank Transfer
U4097,7/7/2024,24.9,103.35,835.0,1753.0,PayPal
U4098,2/18/2024,18.76,174.08,330.0,2632.0,Credit Card
U4099,9/19/2024,11.33,454.12,885.0,4974.0,Credit Card
U4100,9/8/2024,36.52,68.93,58.0,918.0,Bank Transfer
U4101,2/5/2024,36.06,271.73,486.0,3556.0,PayPal
U4102,4/22/2024,18.91,411.95,71.0,3617.0,PayPal
U4103,6/24/2024,44.13,144.36,913.0,1627.0,Credit Card
U4104,5/29/2024,24.78,472.76,291.0,2416.0,Bank Transfer
U4105,8/22/2024,10.76,42.28,778.0,2775.0,Bank Transfer
U4106,7/8/2024,36.72,420.3,231.0,1297.0,PayPal
U4107,3/2/2024,34.0,400.44,574.0,3645.0,Credit Card
U4108,3/5/2024,23.24,414.1,897.0,3138.0,PayPal
U4109,10/7/2024,43.18,291.16,54.0,2538.0,PayPal
U4110,1/21/2024,23.5,343.18,638.0,2899.0,PayPal
U4111,11/8/2024,42.57,155.97,45.0,2667.0,Bank Transfer
U4112,9/17/2024,22.39,273.39,985.0,1516.0,Bank Transfer
U4113,9/26/2024,48.19,144.69,724.0,1684.0,Bank Transfer
U4114,5/17/2024,38.97,363.96,873.0,3285.0,PayPal
U4115,2/14/2024,29.33,379.27,355.0,4365.0,PayPal
U4116,10/1/2024,14.42,246.65,288.0,2864.0,Bank Transfer
U4117,1/28/2024,31.02,223.65,465.0,2327.0,PayPal
U4118,12/6/2024,24.2,467.76,77.0,3690.0,PayPal
U4119,10/10/2024,45.19,71.24,831.0,3700.0,Credit Card
U4120,5/8/2024,39.72,486.87,103.0,4996.0,Bank Transfer
U4121,2/17/2024,36.33,147.23,203.0,734.0,Bank Transfer
U4122,8/21/2024,34.72,498.03,127.0,2322.0,Bank Transfer
U4123,4/19/2024,31.05,351.73,813.0,3684.0,Credit Card
U4124,7/20/2024,40.95,219.91,389.0,3946.0,Bank Transfer
U4125,10/18/2024,42.54,279.28,223.0,2964.0,Bank Transfer
U4126,9/19/2024,37.72,106.41,506.0,3742.0,PayPal
U4127,9/22/2024,49.06,360.55,443.0,722.0,PayPal
U4128,5/8/2024,37.24,281.04,27.0,714.0,Bank Transfer
U4129,7/6/2024,25.05,216.15,309.0,892.0,PayPal
U4130,9/14/2024,39.05,176.94,969.0,4718.0,Bank Transfer
U4131,8/8/2024,15.0,387.44,869.0,724.0,PayPal
U4132,9/4/2024,11.01,127.32,67.0,2886.0,PayPal
U4133,7/7/2024,22.03,262.73,239.0,898.0,Credit Card
U4134,1/27/2024,10.05,132.54,228.0,2583.0,Credit Card
U4135,5/10/2024,22.06,384.64,736.0,2012.0,Credit Card
U4136,11/28/2024,33.27,498.42,712.0,4371.0,Bank Transfer
U4137,3/21/2024,27.84,343.95,35.0,2318.0,PayPal
U4138,3/2/2024,26.88,428.07,318.0,609.0,Credit Card
U4139,1/21/2024,47.69,126.06,350.0,4207.0,PayPal
U4140,2/27/2024,32.1,125.43,190.0,478.0,PayPal
U4141,12/20/2023,40.01,71.44,842.0,4538.0,PayPal
U4142,11/16/2024,34.34,457.39,619.0,4460.0,PayPal
U4143,3/27/2024,39.09,305.5,176.0,4545.0,Credit Card
U4144,10/2/2024,42.21,262.16,164.0,3235.0,Bank Transfer
U4145,6/13/2024,41.73,478.79,988.0,3408.0,Credit Card
U4146,1/17/2024,28.35,286.75,136.0,2704.0,PayPal
U4147,1/19/2024,39.81,496.41,631.0,2082.0,Bank Transfer
U4148,7/6/2024,30.74,159.8,697.0,2007.0,Bank Transfer
U4149,7/13/2024,21.92,89.34,222.0,3262.0,Bank Transfer
U4150,3/26/2024,18.39,253.35,642.0,4914.0,PayPal
U4151,11/27/2024,47.93,314.22,644.0,3059.0,Credit Card
U4152,7/2/2024,11.88,391.7,773.0,484.0,PayPal
U4153,7/14/2024,44.98,339.45,832.0,4253.0,PayPal
U4154,3/20/2024,35.43,100.65,136.0,1855.0,PayPal
U4155,4/18/2024,17.4,409.51,571.0,2143.0,Credit Card
U4156,7/6/2024,21.31,187.36,898.0,3017.0,Credit Card
U4157,8/13/2024,15.66,228.37,884.0,4495.0,Bank Transfer
U4158,4/10/2024,46.57,187.94,874.0,2281.0,Credit Card
U4159,6/9/2024,22.9,411.19,596.0,1837.0,PayPal
U4160,4/20/2024,42.16,130.26,410.0,829.0,Bank Transfer
U4161,7/25/2024,10.69,148.87,658.0,3957.0,Credit Card
U4162,10/24/2024,41.1,105.56,930.0,4081.0,Credit Card
U4163,5/23/2024,48.75,91.68,531.0,2983.0,PayPal
U4164,3/21/2024,48.71,202.35,379.0,1595.0,Credit Card
U4165,7/17/2024,14.13,99.29,38.0,352.0,Bank Transfer
U4166,11/14/2024,36.15,299.79,782.0,95.0,Bank Transfer
U4167,11/7/2024,30.26,307.48,851.0,4698.0,Bank Transfer
U4168,4/10/2024,49.99,348.5,31.0,3343.0,PayPal
U4169,8/31/2024,12.24,466.1,696.0,1317.0,PayPal
U4170,9/18/2024,18.97,366.03,371.0,2041.0,Credit Card
U4171,4/1/2024,32.6,109.82,451.0,4229.0,Bank Transfer
U4172,7/11/2024,14.45,409.36,407.0,1387.0,PayPal
U4173,10/15/2024,47.29,356.27,991.0,1663.0,Bank Transfer
U4174,1/27/2024,20.07,424.8,648.0,4794.0,PayPal
U4175,11/29/2024,41.2,42.62,759.0,780.0,Bank Transfer
U4176,6/14/2024,20.34,93.81,75.0,3268.0,PayPal
U4177,5/26/2024,26.97,285.25,243.0,4590.0,Bank Transfer
U4178,8/11/2024,31.66,201.96,837.0,4751.0,Bank Transfer
U4179,5/22/2024,12.63,99.37,749.0,79.0,Credit Card
U4180,7/23/2024,21.05,142.68,74.0,3635.0,Bank Transfer
U4181,6/2/2024,36.67,318.99,36.0,3915.0,PayPal
U4182,5/15/2024,14.98,89.08,640.0,2586.0,Bank Transfer
U4183,8/7/2024,22.53,444.25,38.0,4215.0,PayPal
U4184,11/12/2024,15.39,20.22,176.0,4920.0,Bank Transfer
U4185,6/23/2024,29.11,199.01,824.0,4416.0,Credit Card
U4186,8/12/2024,27.69,128.9,671.0,3600.0,PayPal
U4187,12/1/2024,20.47,58.37,864.0,3436.0,PayPal
U4188,1/8/2024,44.8,438.7,582.0,1610.0,Bank Transfer
U4189,12/14/2023,16.7,397.81,344.0,4397.0,Credit Card
U4190,4/27/2024,27.66,109.53,267.0,375.0,Bank Transfer
U4191,3/8/2024,22.4,54.83,846.0,887.0,Credit Card
U4192,5/1/2024,14.34,284.85,846.0,2481.0,Credit Card
U4193,11/6/2024,31.1,333.83,300.0,444.0,Bank Transfer
U4194,4/21/2024,44.74,461.59,900.0,1675.0,Bank Transfer
U4195,5/28/2024,47.73,457.56,956.0,363.0,Credit Card
U4196,3/18/2024,38.32,351.03,794.0,3096.0,Credit Card
U4197,6/10/2024,33.43,259.41,840.0,3997.0,Bank Transfer
U4198,5/9/2024,17.46,122.03,234.0,3414.0,Credit Card
U4199,3/11/2024,37.3,56.36,376.0,4353.0,Credit Card
U4200,6/21/2024,45.28,66.88,467.0,787.0,Credit Card
U4201,6/30/2024,17.92,330.32,183.0,3134.0,Bank Transfer
U4202,1/24/2024,48.77,345.93,91.0,1097.0,PayPal
U4203,10/19/2024,31.64,61.23,926.0,3218.0,Bank Transfer
U4204,2/17/2024,29.77,350.44,884.0,3727.0,Credit Card
U4205,11/10/2024,43.37,339.68,954.0,888.0,Credit Card
U4206,10/3/2024,28.86,346.48,623.0,1567.0,PayPal
U4207,7/29/2024,14.65,345.77,541.0,358.0,Bank Transfer
U4208,5/7/2024,29.46,312.09,957.0,3626.0,PayPal
U4209,3/16/2024,41.82,89.0,321.0,440.0,Credit Card
U4210,6/21/2024,26.82,123.97,932.0,4649.0,Bank Transfer
U4211,8/28/2024,35.17,497.5,84.0,4611.0,Credit Card
U4212,1/19/2024,21.35,244.28,78.0,3803.0,Credit Card
U4213,8/19/2024,32.87,180.35,906.0,2474.0,Bank Transfer
U4214,1/12/2024,19.91,271.59,280.0,86.0,Credit Card
U4215,2/16/2024,10.96,185.48,935.0,1884.0,PayPal
U4216,7/25/2024,37.44,404.25,1000.0,4318.0,Credit Card
U4217,6/13/2024,35.74,418.79,775.0,2739.0,Credit Card
U4218,8/19/2024,13.63,19.99,653.0,4397.0,Credit Card
U4219,4/26/2024,16.92,77.09,106.0,4999.0,Bank Transfer
U4220,6/12/2024,11.79,409.23,420.0,2250.0,Credit Card
U4221,12/8/2024,13.52,437.74,992.0,169.0,PayPal
U4222,6/18/2024,20.33,73.46,144.0,544.0,Credit Card
U4223,7/13/2024,20.59,278.47,49.0,4116.0,PayPal
U4224,3/9/2024,48.51,378.21,355.0,4610.0,Bank Transfer
