id,age,gender,country,sign_up_date,membership_level
U3885,50.0,Other,USA,10/7/2015,Silver
U3886,28.0,Other,Germany,10/3/2013,Free
U3887,32.0,Female,Germany,12/30/2016,Silver
U3888,63.0,Female,USA,4/24/2015,Silver
U3889,57.0,Other,USA,10/25/2020,Gold
U3890,41.0,Male,USA,10/25/2021,Silver
U3891,38.0,Non-binary,Australia,2/22/2022,Silver
U3892,20.0,Female,India,12/28/2017,Free
U3893,52.0,Male,Germany,3/28/2017,Free
U3894,39.0,Other,UK,3/6/2015,Platinum
U3895,70.0,Non-binary,Germany,6/6/2020,Platinum
U3896,54.0,Other,USA,6/9/2019,Platinum
U3897,63.0,Other,Germany,5/30/2017,Free
U3898,31.0,Male,Canada,5/26/2015,Free
U3899,18.0,Other,Germany,12/5/2011,Platinum
U3900,32.0,Female,Canada,12/4/2020,Free
U3901,30.0,Other,Canada,8/14/2013,Platinum
U3902,31.0,Non-binary,USA,12/21/2021,Gold
U3903,42.0,Male,Germany,4/13/2015,Platinum
U3904,55.0,Non-binary,UK,9/26/2012,Silver
U3905,75.0,Female,USA,10/24/2017,Platinum
U3906,23.0,Male,USA,5/30/2016,Free
U3907,47.0,Male,USA,5/30/2015,Free
U3908,58.0,Non-binary,Germany,4/5/2014,Free
U3909,19.0,Non-binary,India,1/6/2016,Platinum
U3910,26.0,Female,India,3/6/2021,Gold
U3911,28.0,Female,Australia,5/29/2011,Gold
U3912,18.0,Other,Canada,7/10/2012,Free
U3913,45.0,Non-binary,Australia,6/3/2011,Silver
U3914,21.0,Non-binary,Canada,6/27/2021,Free
U3915,22.0,Other,Australia,6/6/2014,Free
U3916,74.0,Non-binary,USA,8/9/2015,Gold
U3917,66.0,Non-binary,Germany,8/3/2017,Gold
U3918,31.0,Female,UK,3/3/2016,Silver
U3919,65.0,Non-binary,Germany,6/1/2020,Platinum
U3920,69.0,Male,UK,12/11/2020,Silver
U3921,72.0,Male,Australia,12/2/2018,Silver
U3922,68.0,Male,India,12/19/2012,Platinum
U3923,48.0,Non-binary,Australia,12/3/2012,Platinum
U3924,35.0,Other,India,7/22/2014,Platinum
U3925,65.0,Male,India,3/7/2019,Free
U3926,67.0,Non-binary,USA,6/12/2016,Platinum
U3927,25.0,Non-binary,Canada,1/6/2019,Platinum
U3928,45.0,Female,UK,1/31/2020,Gold
U3929,43.0,Non-binary,Canada,1/8/2015,Platinum
U3930,55.0,Non-binary,USA,7/4/2015,Silver
U3931,72.0,Female,Canada,7/24/2014,Silver
U3932,66.0,Other,USA,3/20/2019,Gold
U3933,47.0,Female,Australia,1/31/2017,Silver
U3934,65.0,Male,USA,8/7/2014,Free
U3935,53.0,Other,Australia,8/29/2015,Silver
U3936,23.0,Non-binary,India,9/20/2017,Silver
U3937,73.0,Male,Australia,3/9/2021,Silver
U3938,23.0,Female,USA,2/22/2019,Silver
U3939,73.0,Other,Australia,1/21/2017,Free
U3940,54.0,Non-binary,UK,8/22/2017,Free
U3941,68.0,Non-binary,India,5/24/2013,Silver
U3942,20.0,Other,UK,10/23/2011,Gold
U3943,48.0,Other,Canada,11/13/2020,Free
U3944,74.0,Female,USA,9/6/2018,Silver
U3945,70.0,Other,Australia,12/22/2014,Platinum
U3946,49.0,Female,UK,7/1/2015,Free
U3947,27.0,Other,USA,6/4/2018,Silver
U3948,69.0,Female,Australia,2/23/2021,Free
U3949,19.0,Female,Germany,2/14/2022,Platinum
U3950,35.0,Non-binary,USA,12/7/2016,Platinum
U3951,34.0,Male,USA,3/11/2019,Platinum
U3952,51.0,Female,UK,3/11/2015,Gold
U3953,34.0,Male,UK,5/3/2011,Silver
U3954,62.0,Female,USA,8/31/2012,Platinum
U3955,66.0,Non-binary,Australia,11/29/2014,Silver
U3956,71.0,Non-binary,USA,5/18/2013,Gold
U3957,38.0,Non-binary,UK,6/25/2015,Silver
U3958,50.0,Non-binary,Canada,5/12/2013,Gold
U3959,34.0,Female,USA,6/27/2018,Gold
U3960,54.0,Female,India,11/12/2020,Free
U3961,64.0,Male,UK,2/15/2019,Silver
U3962,46.0,Female,UK,4/21/2015,Platinum
U3963,37.0,Female,India,5/10/2014,Free
U3964,57.0,Female,Canada,5/27/2012,Platinum
U3965,69.0,Male,Australia,9/9/2014,Free
U3966,33.0,Male,UK,4/26/2020,Platinum
U3967,59.0,Non-binary,Germany,11/15/2019,Gold
U3968,36.0,Female,Canada,8/7/2020,Platinum
U3969,66.0,Non-binary,Canada,4/12/2021,Platinum
U3970,18.0,Other,Germany,8/12/2018,Platinum
U3971,48.0,Female,Canada,3/15/2015,Platinum
U3972,57.0,Female,Canada,12/17/2011,Platinum
U3973,53.0,Female,Australia,4/25/2019,Platinum
U3974,64.0,Other,UK,2/3/2015,Free
U3975,44.0,Male,UK,6/18/2011,Silver
U3976,27.0,Other,Australia,8/31/2013,Platinum
U3977,74.0,Female,Germany,2/27/2014,Platinum
U3978,75.0,Male,India,4/3/2012,Platinum
U3979,23.0,Female,UK,8/2/2015,Silver
U3980,59.0,Other,Canada,5/3/2018,Free
U3981,36.0,Non-binary,India,1/16/2014,Free
U3982,60.0,Female,Australia,9/20/2015,Platinum
U3983,50.0,Female,Australia,9/1/2011,Gold
U3984,60.0,Male,India,8/5/2017,Gold
U3985,25.0,Other,UK,2/12/2012,Free
U3986,55.0,Non-binary,USA,11/14/2014,Silver
U3987,50.0,Male,Canada,7/2/2019,Platinum
U3988,48.0,Female,Canada,8/7/2014,Silver
U3989,31.0,Male,India,1/12/2014,Platinum
U3990,24.0,Other,Canada,1/7/2012,Silver
U3991,36.0,Male,USA,5/23/2016,Free
U3992,40.0,Other,UK,5/19/2012,Platinum
U3993,22.0,Non-binary,India,2/18/2017,Platinum
U3994,45.0,Other,UK,9/7/2021,Gold
U3995,71.0,Non-binary,Canada,3/14/2016,Gold
U3996,27.0,Other,India,3/11/2015,Free
U3997,55.0,Female,Australia,8/18/2011,Platinum
U3998,68.0,Other,Germany,4/13/2015,Platinum
U3999,65.0,Non-binary,USA,11/23/2021,Free
U4000,39.0,Male,Canada,12/26/2021,Silver
U4001,26.0,Other,UK,12/14/2013,Gold
U4002,39.0,Male,USA,7/28/2017,Platinum
U4003,59.0,Female,UK,1/8/2021,Free
U4004,69.0,Other,Australia,1/25/2018,Silver
U4005,75.0,Other,Canada,6/13/2016,Gold
U4006,42.0,Other,India,12/23/2020,Gold
U4007,23.0,Other,USA,10/24/2013,Silver
U4008,60.0,Female,India,9/28/2012,Free
U4009,59.0,Other,Canada,9/28/2021,Platinum
U4010,59.0,Non-binary,UK,2/15/2021,Gold
U4011,50.0,Female,India,2/14/2021,Silver
U4012,39.0,Male,UK,1/18/2014,Silver
U4013,62.0,Female,Canada,4/6/2015,Free
U4014,30.0,Male,UK,4/27/2015,Silver
U4015,41.0,Other,UK,6/17/2018,Platinum
U4016,39.0,Male,Germany,10/14/2013,Free
U4017,46.0,Other,Canada,12/3/2016,Silver
U4018,57.0,Other,UK,9/9/2020,Silver
U4019,63.0,Female,USA,7/5/2017,Free
U4020,61.0,Non-binary,Australia,9/25/2021,Silver
U4021,35.0,Other,Germany,4/26/2017,Free
U4022,73.0,Female,Australia,7/20/2021,Gold
U4023,42.0,Other,Canada,2/1/2015,Gold
U4024,45.0,Female,Australia,10/27/2015,Platinum
U4025,53.0,Non-binary,Australia,1/2/2015,Gold
U4026,31.0,Other,USA,10/17/2015,Gold
U4027,68.0,Non-binary,Germany,7/5/2012,Free
U4028,49.0,Male,Australia,1/2/2022,Free
U4029,53.0,Female,India,4/27/2018,Free
U4030,22.0,Female,USA,1/7/2012,Platinum
U4031,64.0,Female,Australia,8/14/2016,Platinum
U4032,72.0,Non-binary,USA,10/22/2015,Gold
U4033,20.0,Female,USA,10/5/2017,Gold
U4034,47.0,Other,Canada,8/14/2011,Silver
U4035,70.0,Male,Germany,4/1/2020,Free
U4036,48.0,Other,Australia,6/7/2016,Platinum
U4037,39.0,Other,Canada,8/31/2013,Free
U4038,43.0,Male,Australia,5/16/2017,Gold
U4039,27.0,Other,Australia,7/21/2018,Platinum
U4040,60.0,Other,Australia,1/10/2015,Gold
U4041,54.0,Non-binary,UK,4/12/2011,Free
U4042,29.0,Other,Canada,6/9/2018,Gold
U4043,55.0,Female,Canada,12/8/2015,Free
U4044,49.0,Female,Canada,2/24/2014,Gold
U4045,29.0,Male,USA,1/20/2020,Free
U4046,20.0,Male,USA,4/1/2018,Gold
U4047,29.0,Non-binary,Germany,12/12/2021,Platinum
U4048,71.0,Non-binary,Australia,8/27/2011,Silver
U4049,55.0,Female,Germany,9/23/2020,Free
U4050,34.0,Female,Germany,5/8/2020,Gold
U4051,73.0,Male,Canada,10/3/2013,Gold
U4052,44.0,Non-binary,Australia,10/10/2018,Gold
U4053,75.0,Other,Germany,7/24/2018,Free
U4054,37.0,Other,Germany,9/17/2017,Silver
U4055,68.0,Non-binary,USA,2/11/2013,Silver
U4056,23.0,Male,India,1/21/2022,Free
U4057,36.0,Non-binary,UK,4/20/2016,Gold
U4058,35.0,Non-binary,Australia,7/15/2012,Free
U4059,44.0,Female,Australia,1/20/2014,Free
U4060,42.0,Male,Germany,10/7/2015,Gold
U4061,39.0,Non-binary,USA,4/28/2016,Gold
U4062,54.0,Male,UK,9/28/2012,Free
U4063,65.0,Non-binary,India,8/20/2019,Silver
U4064,28.0,Non-binary,Australia,4/7/2011,Free
U4065,18.0,Male,Germany,1/9/2012,Silver
U4066,43.0,Female,UK,1/17/2020,Silver
U4067,54.0,Non-binary,Germany,4/26/2014,Platinum
U4068,35.0,Female,Germany,6/2/2018,Gold
U4069,62.0,Female,India,5/20/2012,Gold
U4070,63.0,Male,Germany,8/2/2019,Silver
U4071,62.0,Male,Australia,1/10/2021,Platinum
U4072,70.0,Non-binary,Australia,2/12/2013,Silver
U4073,51.0,Female,Germany,12/13/2011,Silver
U4074,20.0,Other,USA,3/23/2017,Silver
U4075,35.0,Male,Germany,6/15/2013,Free
U4076,53.0,Other,Australia,8/14/2012,Silver
U4077,46.0,Other,USA,7/16/2015,Platinum
U4078,68.0,Female,UK,10/4/2020,Silver
U4079,58.0,Male,Australia,4/27/2021,Silver
U4080,37.0,Other,USA,8/24/2018,Platinum
U4081,60.0,Non-binary,Canada,1/20/2012,Platinum
U4082,67.0,Female,Australia,1/9/2013,Silver
U4083,18.0,Other,Canada,8/27/2012,Free
U4084,50.0,Other,Germany,9/5/2016,Free
U4085,70.0,Non-binary,Canada,11/15/2019,Free
U4086,73.0,Male,Canada,12/7/2019,Free
U4087,46.0,Other,Germany,12/21/2020,Platinum
U4088,74.0,Non-binary,India,2/22/2019,Silver
U4089,73.0,Other,UK,12/15/2014,Silver
U4090,61.0,Other,UK,3/7/2013,Gold
U4091,18.0,Non-binary,UK,5/16/2014,Free
U4092,72.0,Other,India,2/16/2017,Gold
U4093,20.0,Non-binary,Australia,4/16/2012,Free
U4094,62.0,Female,Canada,12/7/2012,Gold
U4095,22.0,Other,UK,12/31/2020,Gold
U4096,65.0,Male,USA,2/13/2021,Free
U4097,25.0,Male,Germany,3/12/2013,Gold
U4098,33.0,Male,Germany,5/2/2016,Free
U4099,23.0,Female,India,5/5/2012,Gold
U4100,64.0,Non-binary,Germany,3/17/2017,Gold
U4101,23.0,Non-binary,Germany,7/28/2018,Silver
U4102,33.0,Non-binary,USA,7/30/2017,Free
U4103,29.0,Other,India,2/21/2019,Platinum
U4104,55.0,Female,Germany,9/30/2020,Platinum
U4105,22.0,Other,Australia,10/10/2015,Free
U4106,44.0,Female,USA,10/22/2013,Gold
U4107,47.0,Non-binary,India,7/5/2016,Silver
U4108,43.0,Male,USA,4/6/2021,Free
U4109,44.0,Other,Germany,4/11/2020,Silver
U4110,26.0,Other,Australia,3/3/2012,Silver
U4111,68.0,Female,Germany,7/11/2018,Gold
U4112,57.0,Other,Australia,8/21/2016,Gold
U4113,66.0,Female,Australia,5/17/2011,Free
U4114,25.0,Female,Germany,9/26/2015,Silver
U4115,58.0,Non-binary,Australia,5/5/2020,Silver
U4116,26.0,Female,India,3/11/2013,Free
U4117,59.0,Other,Australia,11/30/2015,Free
U4118,25.0,Non-binary,Australia,7/3/2019,Free
U4119,60.0,Non-binary,Australia,1/18/2016,Silver
U4120,22.0,Male,USA,10/13/2011,Silver
U4121,71.0,Female,Australia,10/5/2011,Gold
U4122,28.0,Other,USA,2/19/2014,Free
U4123,30.0,Male,Germany,6/7/2021,Free
U4124,26.0,Other,USA,4/3/2018,Silver
U4125,19.0,Male,Canada,9/21/2015,Free
U4126,35.0,Other,Australia,11/15/2013,Free
U4127,75.0,Female,Canada,5/12/2011,Free
U4128,37.0,Other,Australia,4/2/2020,Silver
U4129,51.0,Non-binary,UK,1/16/2016,Free
U4130,52.0,Non-binary,Canada,4/4/2019,Platinum
U4131,33.0,Other,Canada,7/10/2017,Silver
U4132,75.0,Female,UK,6/22/2013,Free
U4133,54.0,Other,Germany,2/11/2017,Gold
U4134,65.0,Other,UK,12/23/2015,Free
U4135,34.0,Male,Germany,6/24/2021,Free
U4136,64.0,Other,USA,6/22/2015,Silver
U4137,25.0,Male,UK,10/22/2014,Silver
