id,age,gender,country,sign_up_date,membership_level,last_login,total_purchases,total_time_spent,number_of_posts,likes_given,payment_method
U3395,61.0,Male,Germany,4/14/2015,Gold,8/4/2024,43.0,73.94,639.0,3096.0,Bank Transfer
U3396,69.0,Female,Australia,10/2/2016,Platinum,3/30/2023,6.0,132.37,142.0,1810.0,Credit Card
U3396,69.0,Female,Australia,10/2/2016,Platinum,1/19/2024,41.24,333.15,273.0,2127.0,PayPal
U3397,40.0,Female,Germany,3/16/2013,Gold,3/3/2023,8.0,45.79,135.0,4065.0,PayPal
U3397,40.0,Female,Germany,3/16/2013,Gold,8/6/2024,24.81,408.45,617.0,4342.0,PayPal
U3398,32.0,Female,Canada,11/14/2012,Platinum,8/1/2023,7.0,138.33,6.0,1900.0,PayPal
U3398,32.0,Female,Canada,11/14/2012,Platinum,9/14/2024,17.64,23.11,723.0,2491.0,PayPal
U3399,58.0,Male,Australia,1/12/2019,Gold,6/9/2023,7.0,,432.0,1858.0,Crypto
U3399,58.0,Male,Australia,1/12/2019,Gold,7/20/2024,34.95,43.11,250.0,936.0,Credit Card
U3400,28.0,Other,Australia,8/26/2012,Silver,1/6/2023,28.0,309.46,945.0,1880.0,PayPal
U3400,28.0,Other,Australia,8/26/2012,Silver,11/9/2024,13.33,293.69,103.0,1227.0,Credit Card
U3401,74.0,Female,India,4/17/2013,Platinum,10/27/2024,41.49,415.8,648.0,3148.0,Credit Card
U3402,63.0,Female,Germany,5/14/2011,Gold,8/14/2024,17.68,347.18,717.0,1238.0,Credit Card
U3403,39.0,Non-binary,UK,8/23/2019,Gold,9/20/2024,24.68,283.52,624.0,1840.0,Bank Transfer
U3404,43.0,Female,Germany,2/2/2014,Platinum,9/12/2024,27.66,179.81,316.0,614.0,PayPal
U3405,48.0,Other,Germany,10/8/2012,Gold,3/1/2024,16.17,225.67,77.0,4137.0,Bank Transfer
U3406,74.0,Female,Australia,3/19/2012,Free,11/25/2024,35.32,184.29,754.0,4513.0,Credit Card
U3407,48.0,Non-binary,USA,1/16/2018,Silver,10/16/2024,48.61,292.53,16.0,2817.0,PayPal
U3408,59.0,Other,Canada,9/20/2021,Silver,11/16/2024,26.83,158.05,686.0,3224.0,Bank Transfer
U3409,46.0,Other,Canada,11/5/2021,Free,9/30/2024,23.71,159.77,866.0,4841.0,Credit Card
U3410,59.0,Non-binary,Australia,11/2/2015,Free,12/23/2023,42.13,212.7,564.0,3080.0,PayPal
U3411,66.0,Male,USA,3/30/2019,Silver,3/16/2024,14.91,477.65,401.0,4453.0,Credit Card
U3412,27.0,Female,Germany,11/28/2013,Gold,5/31/2024,28.76,138.2,155.0,2493.0,Credit Card
U3413,69.0,Female,Germany,9/7/2011,Free,10/25/2024,20.65,328.26,207.0,1857.0,Credit Card
U3414,46.0,Female,Australia,10/17/2012,Gold,10/6/2024,46.33,497.52,38.0,4195.0,Bank Transfer
U3415,63.0,Female,Germany,8/20/2011,Silver,11/24/2024,42.75,230.94,416.0,4960.0,Bank Transfer
U3416,36.0,Other,Canada,9/8/2019,Free,3/1/2024,44.53,27.77,833.0,352.0,Bank Transfer
U3417,30.0,Female,Australia,6/30/2014,Free,10/10/2024,31.81,464.73,843.0,3715.0,Bank Transfer
U3418,27.0,Other,UK,4/22/2011,Platinum,4/15/2024,25.52,296.76,809.0,1190.0,PayPal
U3419,41.0,Non-binary,USA,1/3/2018,Platinum,1/31/2024,41.03,121.59,581.0,460.0,Bank Transfer
U3420,29.0,Female,Germany,1/4/2016,Silver,5/5/2024,25.42,186.59,539.0,657.0,PayPal
U3421,33.0,Other,Germany,7/13/2021,Silver,6/18/2024,15.64,273.22,549.0,1715.0,PayPal
U3422,25.0,Non-binary,India,3/1/2017,Gold,5/21/2024,19.71,397.61,247.0,4592.0,Bank Transfer
U3423,34.0,Female,India,1/20/2012,Silver,5/31/2024,48.17,329.13,274.0,2682.0,Credit Card
U3424,61.0,Female,Canada,11/29/2019,Silver,2/24/2024,29.17,330.55,948.0,436.0,PayPal
U3425,40.0,Non-binary,Australia,9/13/2021,Silver,8/30/2024,48.99,70.03,280.0,3095.0,PayPal
U3426,68.0,Other,Canada,10/6/2012,Free,4/9/2024,41.6,200.17,944.0,538.0,Credit Card
U3427,45.0,Female,Australia,11/13/2014,Free,7/12/2024,33.65,236.71,131.0,74.0,Credit Card
U3428,23.0,Female,Canada,9/27/2020,Gold,10/6/2024,18.94,161.73,697.0,4733.0,Bank Transfer
U3429,38.0,Male,Australia,1/21/2017,Silver,5/30/2024,27.97,352.94,86.0,2642.0,PayPal
U3430,62.0,Male,UK,1/28/2015,Silver,5/7/2024,33.46,463.98,636.0,4905.0,Credit Card
U3431,39.0,Other,UK,4/4/2016,Platinum,11/13/2024,25.24,150.45,943.0,2707.0,PayPal
U3432,36.0,Female,Canada,11/20/2014,Silver,6/2/2024,10.85,237.11,468.0,2025.0,Bank Transfer
U3433,74.0,Other,Germany,7/17/2019,Platinum,1/16/2024,49.14,105.83,366.0,2875.0,Credit Card
U3434,63.0,Male,UK,11/7/2019,Gold,7/15/2024,41.8,320.23,550.0,54.0,Credit Card
U3435,65.0,Female,Canada,5/29/2013,Gold,7/13/2024,22.96,206.51,371.0,3501.0,Bank Transfer
U3436,39.0,Non-binary,India,6/7/2014,Free,12/9/2023,24.2,120.75,581.0,3040.0,PayPal
U3437,68.0,Other,India,2/2/2017,Gold,11/14/2024,34.05,272.71,826.0,3946.0,Credit Card
U3438,62.0,Other,Germany,11/6/2017,Platinum,5/10/2024,19.96,277.85,635.0,2051.0,Bank Transfer
U3439,38.0,Non-binary,USA,7/24/2018,Free,9/18/2024,34.09,247.65,305.0,4344.0,PayPal
U3440,71.0,Male,Germany,7/9/2013,Platinum,5/30/2024,22.29,251.0,583.0,3049.0,Bank Transfer
U3441,35.0,Female,USA,12/23/2021,Platinum,6/17/2024,26.0,348.67,774.0,3846.0,Bank Transfer
U3442,53.0,Other,USA,11/30/2011,Platinum,5/26/2024,25.97,347.67,223.0,2745.0,PayPal
U3443,49.0,Non-binary,UK,10/12/2014,Platinum,2/15/2024,27.66,27.29,821.0,1076.0,Bank Transfer
U3444,62.0,Non-binary,India,2/26/2020,Gold,12/14/2023,48.56,488.61,372.0,1326.0,Credit Card
U3445,56.0,Non-binary,Germany,6/2/2016,Gold,3/26/2024,17.56,349.1,50.0,624.0,Bank Transfer
U3446,20.0,Other,India,11/4/2018,Free,3/19/2024,14.15,396.2,372.0,3774.0,Bank Transfer
U3447,51.0,Male,USA,2/28/2012,Gold,6/18/2024,23.45,313.36,330.0,2142.0,Bank Transfer
U3448,34.0,Other,India,3/29/2013,Silver,6/21/2024,28.43,194.76,619.0,4681.0,PayPal
U3449,22.0,Male,Australia,10/6/2019,Platinum,1/27/2024,22.83,431.17,777.0,150.0,Credit Card
U3450,68.0,Female,Germany,7/2/2016,Free,4/30/2024,37.63,280.33,89.0,4585.0,Bank Transfer
U3451,58.0,Female,UK,10/23/2019,Gold,11/23/2024,25.87,152.17,547.0,1324.0,Credit Card
U3452,26.0,Other,Australia,12/26/2011,Platinum,1/13/2024,36.98,77.95,423.0,3587.0,PayPal
U3453,21.0,Female,Australia,6/15/2016,Free,12/23/2023,21.97,434.97,726.0,3051.0,PayPal
U3454,51.0,Male,UK,9/25/2018,Silver,12/29/2023,48.28,347.7,294.0,558.0,Bank Transfer
U3455,70.0,Non-binary,India,1/6/2022,Gold,5/14/2024,42.62,334.52,882.0,1507.0,Bank Transfer
U3456,37.0,Female,USA,8/26/2012,Free,1/17/2024,11.5,349.66,777.0,4957.0,Credit Card
U3457,35.0,Male,Australia,6/15/2018,Gold,11/11/2024,24.51,326.78,120.0,1912.0,Credit Card
U3458,49.0,Other,UK,11/24/2018,Silver,6/10/2024,30.01,488.77,47.0,2783.0,Credit Card
U3459,22.0,Female,USA,2/18/2013,Platinum,3/26/2024,31.66,172.66,462.0,1451.0,PayPal
U3460,66.0,Male,Canada,5/26/2012,Free,12/8/2024,10.56,323.82,222.0,240.0,Credit Card
U3461,37.0,Male,USA,6/13/2013,Silver,4/7/2024,25.85,243.71,460.0,653.0,Credit Card
U3462,56.0,Female,Germany,9/18/2019,Free,3/13/2024,38.36,338.01,285.0,2838.0,PayPal
U3463,37.0,Female,USA,2/19/2019,Gold,8/20/2024,31.87,349.86,819.0,4578.0,Bank Transfer
U3464,29.0,Male,Canada,3/20/2014,Platinum,11/18/2024,25.04,116.11,475.0,1562.0,Bank Transfer
U3465,21.0,Female,India,7/11/2011,Silver,10/3/2024,22.53,310.43,772.0,2992.0,Bank Transfer
U3466,47.0,Other,USA,2/1/2015,Gold,2/18/2024,20.11,305.56,594.0,2548.0,Bank Transfer
U3467,50.0,Non-binary,USA,10/21/2015,Platinum,11/9/2024,20.42,248.17,603.0,3243.0,Credit Card
U3468,46.0,Male,UK,6/12/2019,Free,4/24/2024,12.36,333.97,577.0,2830.0,Credit Card
U3469,25.0,Other,Canada,7/16/2020,Platinum,11/15/2024,32.85,412.71,725.0,4228.0,Bank Transfer
U3470,51.0,Male,Canada,8/10/2017,Gold,2/28/2024,45.14,254.0,391.0,2654.0,PayPal
U3471,32.0,Male,Australia,1/15/2018,Silver,5/24/2024,45.5,350.91,203.0,1676.0,PayPal
U3472,49.0,Male,UK,6/20/2018,Gold,6/17/2024,21.06,220.94,430.0,3465.0,PayPal
U3473,42.0,Non-binary,Canada,4/4/2014,Gold,4/28/2024,14.81,341.59,688.0,3682.0,Bank Transfer
U3474,37.0,Non-binary,Canada,3/17/2012,Free,11/2/2024,16.4,252.94,94.0,1199.0,Bank Transfer
U3475,35.0,Female,India,3/14/2016,Free,10/2/2024,16.5,385.52,35.0,3123.0,Bank Transfer
U3476,37.0,Male,Canada,5/13/2015,Platinum,3/14/2024,49.61,293.63,177.0,4995.0,PayPal
U3477,29.0,Non-binary,Australia,11/20/2016,Gold,6/25/2024,14.0,309.37,874.0,2037.0,Bank Transfer
U3478,36.0,Female,Germany,1/22/2016,Silver,4/22/2024,49.29,457.66,513.0,4004.0,Bank Transfer
U3479,44.0,Non-binary,USA,9/23/2012,Silver,7/4/2024,42.73,396.67,386.0,719.0,Credit Card
U3480,46.0,Non-binary,Australia,6/2/2012,Free,9/6/2024,44.85,15.95,175.0,24.0,Credit Card
U3481,60.0,Non-binary,Canada,11/16/2016,Gold,2/10/2024,46.91,372.67,478.0,1981.0,Bank Transfer
U3482,48.0,Other,Australia,4/9/2012,Platinum,7/29/2024,34.99,155.09,220.0,670.0,Bank Transfer
U3483,39.0,Female,India,2/23/2017,Gold,11/30/2024,14.49,262.2,866.0,4867.0,Credit Card
U3484,53.0,Non-binary,Australia,4/15/2013,Free,12/16/2023,33.99,367.82,965.0,1586.0,Bank Transfer
U3485,62.0,Non-binary,India,11/2/2019,Platinum,7/4/2024,32.01,80.17,50.0,2829.0,Credit Card
U3486,26.0,Other,India,12/9/2013,Silver,5/16/2024,24.07,155.12,492.0,1702.0,Credit Card
U3487,58.0,Other,UK,8/5/2013,Platinum,5/18/2024,32.35,475.71,773.0,4164.0,Credit Card
U3488,25.0,Non-binary,UK,10/14/2018,Silver,1/26/2024,33.9,132.96,31.0,76.0,Bank Transfer
U3489,35.0,Other,Canada,6/11/2012,Gold,6/20/2024,17.81,289.98,729.0,1918.0,Bank Transfer
U3490,56.0,Female,Canada,10/13/2012,Silver,10/20/2024,47.43,133.5,50.0,4503.0,Credit Card
U3491,73.0,Female,Germany,11/25/2012,Silver,8/7/2024,25.14,17.05,856.0,2892.0,Credit Card
U3492,36.0,Female,Germany,12/26/2014,Silver,11/15/2024,30.8,399.08,289.0,1467.0,PayPal
U3493,63.0,Other,Australia,3/3/2018,Free,1/17/2024,20.89,132.07,71.0,3839.0,Bank Transfer
U3494,49.0,Other,Canada,3/28/2013,Gold,4/10/2024,49.29,177.5,804.0,3410.0,Credit Card
U3495,31.0,Female,USA,6/18/2014,Gold,12/16/2023,25.59,292.7,733.0,4638.0,PayPal
U3496,42.0,Female,Canada,1/5/2022,Platinum,7/26/2024,16.42,422.83,648.0,1915.0,PayPal
U3497,55.0,Female,USA,10/21/2014,Platinum,11/12/2024,27.63,115.42,725.0,3778.0,Bank Transfer
U3498,47.0,Male,UK,2/19/2022,Platinum,12/30/2023,29.27,104.89,287.0,4632.0,PayPal
U3499,40.0,Female,Germany,12/21/2014,Silver,9/3/2024,21.97,142.92,865.0,2816.0,Bank Transfer
U3500,48.0,Female,Australia,6/20/2015,Silver,10/11/2024,27.28,431.21,338.0,4553.0,Bank Transfer
U3501,70.0,Female,Canada,12/30/2012,Gold,9/25/2024,13.32,426.23,715.0,3136.0,Credit Card
U3502,30.0,Female,India,6/20/2012,Platinum,3/31/2024,37.1,178.3,498.0,3924.0,Credit Card
U3503,24.0,Non-binary,Canada,5/14/2013,Free,4/26/2024,33.97,486.56,453.0,4586.0,PayPal
U3504,34.0,Female,Australia,5/10/2017,Free,1/11/2024,10.8,479.02,674.0,878.0,Credit Card
U3505,36.0,Other,USA,10/4/2018,Gold,1/6/2024,49.01,177.0,854.0,514.0,Credit Card
U3506,59.0,Male,Germany,3/25/2020,Platinum,1/23/2024,14.02,371.14,70.0,3971.0,Bank Transfer
U3507,38.0,Female,Australia,10/8/2015,Free,1/6/2024,13.33,186.6,618.0,4981.0,Credit Card
U3508,18.0,Other,Germany,10/11/2020,Gold,6/10/2024,29.41,115.85,323.0,3462.0,PayPal
U3509,64.0,Male,Australia,5/30/2018,Free,12/28/2023,45.9,442.34,614.0,3945.0,Bank Transfer
U3510,57.0,Other,USA,7/13/2014,Platinum,10/18/2024,45.11,114.62,321.0,4832.0,Bank Transfer
U3511,59.0,Female,Canada,6/6/2020,Platinum,10/9/2024,19.74,50.67,54.0,638.0,Bank Transfer
U3512,43.0,Female,UK,3/5/2021,Silver,6/6/2024,48.83,400.16,449.0,4668.0,Bank Transfer
U3513,33.0,Non-binary,Germany,5/25/2020,Free,12/23/2023,42.06,397.12,229.0,525.0,Credit Card
U3514,72.0,Non-binary,Canada,8/15/2012,Silver,6/11/2024,28.12,331.5,610.0,1204.0,Bank Transfer
U3515,73.0,Other,Germany,7/11/2020,Silver,2/17/2024,16.16,86.81,984.0,544.0,Credit Card
U3516,62.0,Male,Germany,4/27/2014,Gold,7/12/2024,26.87,20.6,729.0,466.0,Credit Card
U3517,36.0,Other,Australia,10/18/2015,Platinum,11/20/2024,15.04,307.61,823.0,4221.0,Bank Transfer
U3518,33.0,Female,Australia,6/26/2018,Gold,1/10/2024,24.98,25.88,154.0,758.0,PayPal
U3519,34.0,Non-binary,UK,10/3/2019,Platinum,9/16/2024,24.55,408.14,359.0,4955.0,PayPal
U3520,60.0,Female,USA,1/28/2018,Platinum,1/10/2024,46.11,383.15,169.0,2201.0,Credit Card
U3521,26.0,Other,Canada,9/27/2013,Silver,4/16/2024,27.28,174.04,584.0,3844.0,PayPal
U3522,38.0,Female,Canada,6/11/2012,Gold,3/18/2024,44.11,318.07,170.0,548.0,PayPal
U3523,70.0,Male,UK,4/20/2021,Gold,4/27/2024,38.88,440.52,333.0,3249.0,Bank Transfer
U3524,39.0,Male,Canada,4/4/2020,Free,5/14/2024,16.23,30.17,306.0,110.0,Bank Transfer
U3525,67.0,Other,Australia,12/24/2011,Gold,1/24/2024,40.47,422.32,221.0,3720.0,Bank Transfer
U3526,67.0,Male,Australia,5/4/2021,Silver,7/12/2024,24.1,175.71,601.0,1381.0,Bank Transfer
U3527,38.0,Male,Germany,1/25/2018,Gold,11/17/2024,40.79,208.02,82.0,3241.0,PayPal
U3528,70.0,Male,Canada,12/23/2018,Platinum,8/6/2024,13.3,486.84,793.0,476.0,Bank Transfer
U3529,59.0,Female,India,6/17/2020,Gold,9/12/2024,42.7,216.73,45.0,4923.0,Credit Card
U3530,63.0,Male,Australia,9/22/2019,Silver,12/16/2023,37.9,153.56,955.0,654.0,PayPal
U3531,20.0,Non-binary,UK,5/26/2020,Gold,9/28/2024,19.26,443.23,73.0,1543.0,PayPal
U3532,27.0,Male,India,6/7/2016,Silver,9/17/2024,31.76,87.75,540.0,1798.0,Bank Transfer
U3533,38.0,Female,UK,1/25/2016,Platinum,2/9/2024,11.98,332.67,411.0,3959.0,PayPal
U3534,47.0,Non-binary,India,2/3/2021,Gold,8/11/2024,49.32,83.05,493.0,950.0,Credit Card
U3535,62.0,Male,Australia,4/30/2020,Gold,3/24/2024,12.36,494.04,284.0,1251.0,Bank Transfer
U3536,42.0,Other,India,11/21/2018,Gold,6/17/2024,43.69,298.58,827.0,1680.0,Bank Transfer
U3537,45.0,Other,Australia,2/11/2017,Gold,4/18/2024,16.6,330.74,840.0,35.0,PayPal
U3538,25.0,Other,UK,10/19/2016,Free,8/16/2024,49.59,421.73,801.0,1165.0,Credit Card
U3539,29.0,Other,Canada,1/12/2016,Silver,6/17/2024,44.16,384.95,761.0,3957.0,Credit Card
U3540,50.0,Male,Germany,3/1/2016,Platinum,11/21/2024,25.25,408.25,528.0,2824.0,Credit Card
U3541,31.0,Other,Germany,4/22/2015,Silver,6/11/2024,27.17,134.68,730.0,2765.0,PayPal
U3542,64.0,Male,Canada,3/3/2014,Platinum,10/14/2024,42.89,128.09,701.0,2910.0,Credit Card
U3543,19.0,Non-binary,India,3/10/2013,Platinum,2/12/2024,10.32,169.77,310.0,4971.0,Bank Transfer
U3544,26.0,Other,India,8/14/2012,Platinum,6/8/2024,22.48,456.2,856.0,925.0,Credit Card
U3545,23.0,Non-binary,USA,1/7/2022,Silver,8/17/2024,11.19,208.61,426.0,2012.0,Credit Card
U3546,21.0,Female,Germany,2/22/2022,Silver,3/19/2024,22.76,226.25,25.0,3936.0,Credit Card
U3547,60.0,Non-binary,India,11/24/2018,Silver,2/18/2024,46.62,327.14,62.0,4054.0,Credit Card
U3548,24.0,Other,USA,2/10/2014,Free,9/17/2024,29.24,185.27,845.0,1864.0,Bank Transfer
U3549,29.0,Other,UK,3/7/2019,Platinum,12/4/2024,41.36,37.15,772.0,1024.0,PayPal
U3550,22.0,Female,Australia,6/11/2011,Silver,7/13/2024,14.2,457.05,637.0,492.0,Bank Transfer
U3551,61.0,Female,UK,8/24/2014,Platinum,12/7/2024,46.25,33.06,77.0,256.0,PayPal
U3552,69.0,Non-binary,Canada,11/17/2015,Gold,9/16/2024,32.11,40.2,231.0,2099.0,Bank Transfer
U3553,31.0,Male,Australia,4/16/2018,Free,1/23/2024,41.79,304.69,590.0,2350.0,Bank Transfer
U3554,26.0,Male,Germany,5/15/2013,Free,6/20/2024,28.72,379.18,765.0,1956.0,PayPal
U3555,49.0,Female,UK,10/24/2011,Platinum,7/10/2024,42.24,235.16,640.0,4025.0,Bank Transfer
U3556,21.0,Other,Canada,7/14/2013,Free,2/8/2024,46.13,455.49,930.0,3847.0,PayPal
U3557,21.0,Non-binary,Canada,7/1/2021,Gold,11/27/2024,25.53,36.08,194.0,4032.0,PayPal
U3558,56.0,Other,Canada,7/24/2020,Platinum,6/3/2024,37.23,441.22,240.0,2831.0,PayPal
U3559,57.0,Non-binary,USA,6/23/2016,Free,11/13/2024,44.82,378.24,204.0,1485.0,Credit Card
U3560,74.0,Non-binary,Germany,5/8/2015,Gold,7/13/2024,39.49,290.64,445.0,2202.0,Bank Transfer
U3561,29.0,Non-binary,UK,9/20/2011,Gold,6/10/2024,32.49,468.64,52.0,2674.0,PayPal
U3562,45.0,Male,Canada,3/27/2014,Gold,7/28/2024,31.86,447.31,908.0,3990.0,PayPal
U3563,68.0,Non-binary,Germany,10/17/2014,Silver,10/26/2024,40.73,445.19,201.0,4925.0,Credit Card
U3564,56.0,Male,Australia,12/29/2014,Gold,1/18/2024,34.48,89.43,134.0,1279.0,PayPal
U3565,72.0,Other,Canada,1/6/2016,Gold,8/24/2024,45.76,449.83,126.0,2367.0,Bank Transfer
U3566,54.0,Female,Australia,12/18/2020,Silver,5/20/2024,29.24,67.96,514.0,1647.0,PayPal
U3567,47.0,Male,Germany,12/4/2012,Platinum,3/19/2024,43.64,212.28,498.0,4159.0,PayPal
U3568,57.0,Male,Canada,4/18/2018,Silver,2/4/2024,49.55,106.2,609.0,3271.0,Bank Transfer
U3569,48.0,Male,USA,4/20/2013,Gold,8/5/2024,48.99,179.66,104.0,3138.0,Bank Transfer
U3570,21.0,Male,Germany,7/5/2015,Silver,4/20/2024,49.44,427.04,149.0,3107.0,Bank Transfer
U3571,22.0,Non-binary,Canada,7/30/2020,Silver,1/23/2024,49.8,62.69,279.0,2869.0,Bank Transfer
U3572,66.0,Non-binary,Australia,6/27/2018,Free,1/25/2024,37.35,274.33,707.0,4627.0,PayPal
U3573,49.0,Female,Canada,6/12/2021,Platinum,4/9/2024,25.32,360.01,511.0,4567.0,PayPal
U3574,46.0,Male,USA,12/15/2017,Platinum,2/22/2024,43.89,197.14,692.0,2378.0,Bank Transfer
U3575,61.0,Other,Germany,11/23/2014,Free,9/22/2024,37.39,246.05,167.0,2326.0,Credit Card
U3576,27.0,Female,Canada,2/11/2018,Platinum,2/20/2024,44.17,495.16,956.0,2512.0,Bank Transfer
U3577,56.0,Female,USA,2/26/2013,Gold,5/11/2024,41.27,250.6,711.0,416.0,PayPal
U3578,29.0,Non-binary,UK,10/1/2020,Platinum,8/26/2024,31.97,127.87,408.0,4953.0,PayPal
U3579,40.0,Female,UK,10/28/2012,Gold,5/3/2024,24.83,218.95,762.0,98.0,PayPal
U3580,53.0,Other,Australia,1/14/2019,Silver,2/11/2024,48.25,36.23,903.0,1763.0,Credit Card
U3581,58.0,Non-binary,USA,3/17/2016,Gold,7/7/2024,31.94,200.79,352.0,486.0,PayPal
U3582,67.0,Female,India,5/2/2015,Gold,5/4/2024,46.03,332.7,683.0,2599.0,Bank Transfer
U3583,72.0,Male,Germany,2/15/2022,Gold,12/13/2023,14.69,481.53,936.0,3661.0,Credit Card
U3584,37.0,Male,Canada,11/25/2020,Gold,1/5/2024,26.36,496.5,150.0,775.0,PayPal
U3585,26.0,Male,Australia,5/21/2012,Free,11/6/2024,25.15,347.88,716.0,3628.0,PayPal
U3586,73.0,Female,Canada,7/1/2020,Free,10/22/2024,11.06,402.9,718.0,4340.0,PayPal
U3587,62.0,Male,Canada,1/7/2017,Free,3/30/2024,37.59,107.31,188.0,1724.0,Credit Card
U3588,71.0,Other,Australia,10/12/2015,Gold,10/4/2024,27.76,264.9,757.0,3254.0,Bank Transfer
U3589,21.0,Male,India,6/28/2013,Free,8/6/2024,26.67,88.43,401.0,2383.0,PayPal
U3590,68.0,Male,Canada,9/12/2017,Platinum,3/12/2024,25.9,362.22,263.0,613.0,Bank Transfer
U3591,37.0,Non-binary,Germany,6/4/2020,Platinum,12/15/2023,14.98,489.58,831.0,4931.0,Bank Transfer
U3592,45.0,Other,UK,8/9/2015,Free,3/9/2024,10.66,377.94,476.0,4914.0,Credit Card
U3593,49.0,Male,Canada,9/13/2016,Silver,9/28/2024,24.14,257.89,17.0,4398.0,Bank Transfer
U3594,56.0,Male,Germany,4/12/2015,Platinum,7/15/2024,39.33,154.33,993.0,4446.0,Bank Transfer
U3595,66.0,Non-binary,India,6/19/2018,Silver,6/21/2024,25.18,166.16,140.0,3295.0,PayPal
U3596,64.0,Other,Canada,9/1/2021,Platinum,7/5/2024,14.1,195.09,33.0,3988.0,PayPal
U3597,52.0,Non-binary,Canada,2/18/2018,Silver,1/31/2024,14.73,427.05,936.0,365.0,Bank Transfer
U3598,26.0,Non-binary,USA,9/26/2013,Free,5/4/2024,34.64,11.0,313.0,4075.0,Bank Transfer
U3599,65.0,Female,Germany,6/6/2013,Gold,7/15/2024,38.81,343.16,723.0,1975.0,Credit Card
U3600,18.0,Male,UK,2/14/2022,Gold,5/15/2024,49.8,458.39,801.0,4800.0,Credit Card
U3601,27.0,Other,UK,4/5/2018,Free,7/24/2024,34.1,154.02,714.0,3970.0,PayPal
U3602,26.0,Other,Australia,7/14/2021,Free,7/9/2024,44.81,364.6,329.0,3306.0,PayPal
U3603,24.0,Non-binary,Canada,9/10/2021,Platinum,2/12/2024,42.54,118.34,983.0,955.0,Credit Card
U3604,63.0,Female,USA,4/1/2011,Free,8/3/2024,45.75,171.84,800.0,3848.0,Bank Transfer
U3605,59.0,Male,Germany,5/5/2014,Platinum,4/13/2024,32.65,147.33,420.0,2132.0,Bank Transfer
U3606,50.0,Female,Canada,8/3/2015,Free,1/4/2024,23.66,227.28,577.0,3785.0,Bank Transfer
U3607,60.0,Non-binary,India,2/9/2017,Platinum,5/12/2024,15.29,198.31,472.0,2618.0,Bank Transfer
U3608,21.0,Male,India,2/4/2017,Free,5/18/2024,44.89,206.66,580.0,1279.0,Credit Card
U3609,29.0,Other,UK,10/6/2011,Silver,11/5/2024,43.86,345.37,499.0,3358.0,PayPal
U3610,39.0,Male,Canada,1/21/2015,Free,2/2/2024,13.6,414.75,403.0,2856.0,PayPal
U3611,24.0,Male,India,9/16/2015,Platinum,1/26/2024,45.18,22.39,934.0,1573.0,Bank Transfer
U3612,42.0,Other,Germany,4/12/2014,Free,5/7/2024,43.96,499.53,119.0,1426.0,Credit Card
U3613,24.0,Female,Germany,8/5/2021,Free,12/23/2023,17.99,378.67,969.0,2807.0,PayPal
U3614,58.0,Non-binary,Germany,5/11/2015,Platinum,5/16/2024,41.68,12.43,45.0,580.0,Credit Card
U3615,64.0,Male,India,5/18/2012,Gold,8/16/2024,40.55,260.68,488.0,4958.0,PayPal
U3616,67.0,Non-binary,Canada,6/25/2019,Platinum,5/22/2024,19.06,185.45,730.0,1913.0,PayPal
U3617,58.0,Non-binary,USA,8/17/2018,Platinum,12/17/2023,26.15,61.93,314.0,443.0,Bank Transfer
U3618,59.0,Male,USA,8/17/2018,Gold,9/6/2024,19.03,312.63,835.0,4572.0,Credit Card
U3619,54.0,Male,India,3/10/2020,Gold,11/16/2024,48.32,444.54,152.0,2925.0,PayPal
U3620,50.0,Non-binary,Australia,3/22/2017,Silver,4/27/2024,40.9,186.61,762.0,4847.0,Credit Card
U3621,68.0,Male,Canada,3/19/2020,Gold,6/30/2024,40.39,81.99,39.0,1167.0,Bank Transfer
U3622,22.0,Other,USA,10/6/2019,Free,6/29/2024,25.17,138.2,893.0,2261.0,PayPal
U3623,56.0,Female,Canada,2/4/2020,Silver,7/18/2024,49.3,38.2,202.0,2940.0,Credit Card
U3624,31.0,Non-binary,UK,1/14/2018,Gold,3/12/2024,30.56,153.77,472.0,3063.0,Bank Transfer
U3625,69.0,Female,UK,12/27/2013,Gold,4/30/2024,34.75,20.3,962.0,4338.0,Bank Transfer
U3626,61.0,Female,Canada,3/14/2021,Free,3/28/2024,37.88,448.76,852.0,2214.0,PayPal
U3627,48.0,Female,Australia,10/11/2019,Free,11/26/2024,22.22,38.64,249.0,932.0,Credit Card
U3628,54.0,Female,USA,12/29/2015,Silver,8/30/2024,33.78,337.37,622.0,836.0,Bank Transfer
U3629,25.0,Male,UK,9/8/2015,Platinum,9/8/2024,26.99,69.09,406.0,4350.0,PayPal
U3630,27.0,Other,Australia,9/7/2019,Platinum,8/29/2024,17.03,374.46,698.0,2994.0,Credit Card
U3631,27.0,Other,India,4/11/2021,Silver,4/21/2024,27.01,423.5,893.0,4692.0,Bank Transfer
U3632,19.0,Male,Canada,9/24/2016,Free,2/5/2024,43.58,347.62,555.0,4041.0,Credit Card
U3633,35.0,Other,USA,11/20/2013,Free,11/13/2024,48.79,199.43,116.0,2227.0,Bank Transfer
U3634,64.0,Female,India,5/13/2016,Platinum,8/8/2024,47.12,168.46,841.0,971.0,Bank Transfer
U3635,57.0,Female,Germany,3/14/2015,Gold,1/25/2024,43.42,173.96,687.0,4320.0,PayPal
U3636,62.0,Female,India,3/10/2016,Platinum,11/15/2024,19.95,364.44,35.0,303.0,PayPal
